"","scientific_name","lat","long","year","region"
"1","Trachemys scripta elegans",35.6550170010121,128.626302999925,"2014","경상북도"
"2","Trachemys scripta elegans",36.5381940004554,126.958360999527,"2014","충청남도"
"3","Trachemys scripta elegans",35.5179920010369,128.636996999812,"2014","경상남도"
"4","Trachemys scripta elegans",37.5167580011822,126.925736000192,"2014","서울특별시"
"5","Trachemys scripta elegans",36.5381940004554,126.958360999527,"2014","충청남도"
"6","Trachemys scripta elegans",36.5381940004554,126.958360999527,"2014","충청남도"
"7","Trachemys scripta elegans",35.5179920010369,128.636996999812,"2014","경상남도"
"8","Trachemys scripta elegans",37.5167580011822,126.925736000192,"2014","서울특별시"
"9","Trachemys scripta elegans",35.5130560013158,128.023333000082,"2014","경상남도"
"10","Trachemys scripta elegans",36.5381940004554,126.958360999527,"2014","충청남도"
"11","Trachemys scripta elegans",35.5441670011426,128.026388999602,"2014","경상남도"
"12","Trachemys scripta elegans",34.8016940005007,128.61015299971,"2015","경상남도"
"13","Trachemys scripta elegans",35.4438250008997,128.452886000137,"2015","경상남도"
"14","Trachemys scripta elegans",35.2085890006947,128.996658000137,"2015","부산광역시"
"15","Trachemys scripta elegans",35.1492390005368,128.966242000046,"2015","부산광역시"
"16","Trachemys scripta elegans",35.9791670006779,128.91444400041,"2015","경상북도"
"17","Trachemys scripta elegans",35.8563610007065,128.391611000075,"2015","대구광역시"
"18","Trachemys scripta elegans",35.1707940009695,128.320982999971,"2015","경상남도"
"19","Trachemys scripta elegans",35.3400640013196,128.358153000292,"2015","경상남도"
"20","Trachemys scripta elegans",35.4030500009062,129.273805999615,"2015","울산광역시"
"21","Trachemys scripta elegans",35.4374250007621,128.383475000362,"2015","경상남도"
"22","Trachemys scripta elegans",35.214131000575,128.155375000051,"2015","경상남도"
"23","Trachemys scripta elegans",35.686831000609,128.401402999522,"2015","대구광역시"
"24","Trachemys scripta elegans",35.265233000938,128.271405999873,"2015","경상남도"
"25","Trachemys scripta elegans",35.2977720005898,128.323194000288,"2015","경상남도"
"26","Trachemys scripta elegans",35.696750001121,128.40125800039,"2015","대구광역시"
"27","Trachemys scripta elegans",35.4600640007367,129.264189000013,"2015","울산광역시"
"28","Trachemys scripta elegans",36.2382900007528,127.68675000022,"2015","충청북도"
"29","Trachemys scripta elegans",35.5305940006841,128.853218999751,"2015","경상남도"
"30","Trachemys scripta elegans",35.3178310007008,128.556867000059,"2015","경상남도"
"31","Trachemys scripta elegans",35.3422070010684,128.049714000323,"2016","경상남도"
"32","Trachemys scripta elegans",35.347806001074,128.426528000125,"2016","경상남도"
"33","Trachemys scripta elegans",35.8954940005165,129.02514300011,"2016","경상북도"
"34","Trachemys scripta elegans",35.1638540006895,128.318597000173,"2016","경상남도"
"35","Trachemys scripta elegans",35.2103800006245,128.151679999896,"2016","경상남도"
"36","Trachemys scripta elegans",35.924906001261,129.373193999809,"2016","경상북도"
"37","Trachemys scripta elegans",35.0584820005188,128.326125000351,"2016","경상남도"
"38","Trachemys scripta elegans",35.61887200064,127.811604999519,"2016","경상남도"
"39","Trachemys scripta elegans",35.8902780013045,128.867499999771,"2018","경상북도"
