"","long","lat"
"216",126.612354,36.911822
"217",126.525186,36.761771
"218",126.316216,36.665389
"219",126.180095,36.675647
"220",126.151526,36.796544
"221",126.90751,36.645624
"222",126.976591,36.957964
"223",126.967153,36.806465
"224",126.500219,36.611281
"225",126.732486,35.621629
"226",126.191001,36.792657
"227",126.176959,36.779685
"228",126.964053,36.179433
"229",126.96854,36.856279
"230",126.841438,36.82297
"231",126.945653,36.982682
"232",128.087037,35.563096
"233",126.589659,36.631893
"234",126.255855,36.830562
"235",126.29376,36.673411
"236",126.826786,37.823853
