"","scientific_name","lat","long","year","region","source"
"1","Scincella huanrenensis",38.2182420006466,127.86575600023,"2016","강원도","NES"
"2","Scincella huanrenensis",38.3393970006329,128.455046999927,"2016","강원도","NES"
"3","Scincella huanrenensis",37.3060250010745,129.148927999791,"2018","강원도","NES"
"4","Scincella huanrenensis",38.2182420006466,127.86575600023,"2016","강원도","NES"
"5","Scincella huanrenensis",38.3393970006329,128.455046999927,"2016","강원도","NES"
"6","Scincella huanrenensis",37.3060250010745,129.148927999791,"2018","강원도","NES"
"7","Scincella huanrenensis",38.2182420006466,127.86575600023,"2016","강원도","NES"
"8","Scincella huanrenensis",38.3393970006329,128.455046999927,"2016","강원도","NES"
"9","Scincella huanrenensis",37.3060250010745,129.148927999791,"2018","강원도","NES"
