"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.192069,128.215872,"ASIA","Gyeongsangnam-do",2023,3,26,"cdc,cdround","https://www.inaturalist.org/observations/152457638","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4075816738","152457638"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.190719,128.214094,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155004414","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091584207","155004414"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.191712,128.215078,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/155120320","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091442327","155120320"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.191698,128.21519,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/171171631","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4153838915","171171631"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.249083,128.037848,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/171171635","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4153851715","171171635"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.253205,128.029313,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/171171637","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4153658621","171171637"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.122084,127.831467,"ASIA","Gyeongsangnam-do",2022,6,20,"cdc,cdround","https://www.inaturalist.org/observations/122619629","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4902026517","122619629"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.193612,128.217222,"ASIA","Gyeongsangnam-do",2021,3,28,"cdc,cdround","https://www.inaturalist.org/observations/169365379","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4138230645","169365379"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.099167,128.207222,"ASIA","Gyeongsangnam-do",2020,2,19,"cdc,cdround","https://www.inaturalist.org/observations/38983205","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2579371902","38983205"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.098452,128.208866,"ASIA","Gyeongsangnam-do",2020,3,3,"cdc","https://www.inaturalist.org/observations/39487646","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2579279890","39487646"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.133333,128.223333,"ASIA","Gyeongsangnam-do",2020,3,17,"cdc,cdround","https://www.inaturalist.org/observations/40121025","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580212839","40121025"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.094167,128.195833,"ASIA","Gyeongsangnam-do",2020,3,17,"cdc,cdround","https://www.inaturalist.org/observations/40122284","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580265870","40122284"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.098611,128.208333,"ASIA","Gyeongsangnam-do",2020,3,17,"cdc,cdround","https://www.inaturalist.org/observations/40122297","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580124652","40122297"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.094444,128.196111,"ASIA","Gyeongsangnam-do",2020,3,17,"cdc,cdround","https://www.inaturalist.org/observations/40122490","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580264858","40122490"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.133487,128.22323,"ASIA","Gyeongsangnam-do",2020,3,17,"cdc","https://www.inaturalist.org/observations/41353202","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2597683092","41353202"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.887997,128.519572,"ASIA","Gyeongsangnam-do",2019,2,24,"cdc,cdround","https://www.inaturalist.org/observations/20728203","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2006061863","20728203"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.977756,128.422845,"ASIA","Gyeongsangnam-do",2019,2,24,"cdc,cdround","https://www.inaturalist.org/observations/20728207","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2006061815","20728207"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.926985,128.581025,"ASIA","Gyeongsangnam-do",2019,3,3,"cdc,cdround","https://www.inaturalist.org/observations/20907779","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2012981549","20907779"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.956695,128.430452,"ASIA","Gyeongsangnam-do",2019,3,3,"cdc,cdround","https://www.inaturalist.org/observations/20907780","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2012981505","20907780"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.828833,128.459689,"ASIA","Gyeongsangnam-do",2019,3,10,"cdc,cdround","https://www.inaturalist.org/observations/21105919","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2013716969","21105919"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.94209,128.574772,"ASIA","Gyeongsangnam-do",2019,3,10,"cdc,cdround","https://www.inaturalist.org/observations/21105922","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2013717028","21105922"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.300835,127.810837,"ASIA","Gyeongsangnam-do",2019,4,10,"cdc,cdround","https://www.inaturalist.org/observations/22280876","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2236279826","22280876"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.171864,128.203959,"ASIA","Gyeongsangnam-do",2017,3,1,"cdc,cdround","https://www.inaturalist.org/observations/5209464","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3455202358","5209464"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.0985,128.208755,"ASIA","Gyeongsangnam-do",2017,3,22,"cdc","https://www.inaturalist.org/observations/5424489","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1914370117","5424489"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",35.122776,128.266388,"ASIA","Gyeongsangnam-do",2017,3,25,"cdc,cdround","https://www.inaturalist.org/observations/5588855","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574199756","5588855"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.849709,128.540125,"ASIA","Gyeongsangnam-do",2015,1,31,"cdc","https://www.inaturalist.org/observations/1206057","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880461377","1206057"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.862229,128.529932,"ASIA","Gyeongsangnam-do",2015,1,31,"cdc","https://www.inaturalist.org/observations/1206059","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880461378","1206059"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.873257,128.547935,"ASIA","Gyeongsangnam-do",2015,2,1,"cdc","https://www.inaturalist.org/observations/4750542","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3456125323","4750542"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.850606,128.409587,"ASIA","Gyeongsangnam-do",2012,4,11,"cdc","https://www.inaturalist.org/observations/4632469","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880665874","4632469"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.851658,128.449858,"ASIA","Gyeongsangnam-do",2012,4,11,"cdc","https://www.inaturalist.org/observations/4632489","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880665857","4632489"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.614757,128.014323,NA,"Gyeongsangnam-do",2011,2,23,"cdround","https://www.inaturalist.org/observations/5056623","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1453402076","5056623"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.694489,128.154721,"ASIA","Gyeongsangnam-do",2011,2,23,"cdc,cdround","https://www.inaturalist.org/observations/5056624","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1453402095","5056624"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.939985,128.709983,"ASIA","Gyeongsangnam-do",2011,4,3,"cdc","https://www.inaturalist.org/observations/2566681","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880662487","2566681"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.820013,128.414994,"ASIA","Gyeongsangnam-do",2010,1,2,"cdc","https://www.inaturalist.org/observations/2506197","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880662376","2506197"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.950363,128.670802,"ASIA","Gyeongsangnam-do",2010,1,27,"cdc","https://www.inaturalist.org/observations/2506396","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880662379","2506396"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius notialis",34.812183,128.408461,"ASIA","Gyeongsangnam-do",2010,1,26,"cdc","https://www.inaturalist.org/observations/2506412","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880662384","2506412"
