"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","county","preparations","type"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.925391,128.634113,"ASIA","Daegu",2024,4,30,"cdc,cdround","https://www.inaturalist.org/observations/212201615","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4868165864","212201615",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",34.793525,126.411048,"ASIA","Jeollanam-do",2024,4,30,"cdc,cdround","https://www.inaturalist.org/observations/220651630","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4891974619","220651630",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",38.31723,128.405153,"ASIA","Gangwon-do",2024,5,1,"cdc,cdround","https://www.inaturalist.org/observations/212499707","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4855138699","212499707",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",38.337468,128.484201,"ASIA","Gangwon-do",2024,5,1,"cdc,cdround","https://www.inaturalist.org/observations/212499730","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4855308312","212499730",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.710101,128.041602,"ASIA","Gyeongsangnam-do",2024,5,1,"cdc,cdround","https://www.inaturalist.org/observations/212526244","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4855316460","212526244",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",37.839178,127.466163,"ASIA","Gyeonggi-do",2024,5,5,"cdc,cdround","https://www.inaturalist.org/observations/213666659","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4855203575","213666659",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",38.163816,127.818099,"ASIA","Gangwon-do",2024,5,10,"cdc,cdround","https://www.inaturalist.org/observations/214764875","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4863751730","214764875",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.781543,128.491302,"ASIA","Daegu",2024,5,11,"cdc,cdround","https://www.inaturalist.org/observations/214923153","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4863888612","214923153",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.793784,128.480228,"ASIA","Daegu",2024,5,11,"cdc,cdround","https://www.inaturalist.org/observations/214923810","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4863888613","214923810",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.783378,128.489191,"ASIA","Daegu",2024,5,11,"cdc,cdround","https://www.inaturalist.org/observations/214923891","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4863818001","214923891",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.791857,128.48138,"ASIA","Daegu",2024,5,18,"cdc,cdround","https://www.inaturalist.org/observations/216484887","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4867857547","216484887",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.794243,128.480557,"ASIA","Daegu",2024,5,18,"cdc,cdround","https://www.inaturalist.org/observations/216484953","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4868024689","216484953",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.791683,128.481456,"ASIA","Gyeongsangbuk-do",2024,5,18,"cdc,cdround","https://www.inaturalist.org/observations/216484994","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4867663148","216484994",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.795199,128.488688,"ASIA","Daegu",2024,5,19,"cdc,cdround","https://www.inaturalist.org/observations/216696328","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4872284123","216696328",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.795253,128.48865,"ASIA","Daegu",2024,5,19,"cdc,cdround","https://www.inaturalist.org/observations/216696351","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4872543820","216696351",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.795271,128.488655,"ASIA","Daegu",2024,5,19,"cdc,cdround","https://www.inaturalist.org/observations/216696378","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4872607319","216696378",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.127154,128.980211,"ASIA","Busan",2024,5,20,"cdc,cdround","https://www.inaturalist.org/observations/217168965","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4867561309","217168965",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.111132,128.9767,"ASIA","Busan",2024,5,20,"cdc,cdround","https://www.inaturalist.org/observations/217169329","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4868107561","217169329",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.283148,127.675811,"ASIA","Jeollabuk-do",2024,5,21,"cdc,cdround","https://www.inaturalist.org/observations/217237502","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4867584286","217237502",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.392225,127.716527,"ASIA","Jeollabuk-do",2024,5,21,"cdc,cdround","https://www.inaturalist.org/observations/217237518","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4867690433","217237518",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.808159,128.513232,"ASIA","Daegu",2024,5,6,"cdc,cdround","https://www.inaturalist.org/observations/217237690","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4867794335","217237690",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.807013,128.512643,"ASIA","Daegu",2024,5,6,"cdc,cdround","https://www.inaturalist.org/observations/217237717","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4867811007","217237717",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.390143,127.754518,"ASIA","Gyeongsangnam-do",2024,5,21,"cdc,cdround","https://www.inaturalist.org/observations/217263169","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4875559469","217263169",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",37.945465,127.083696,"ASIA","Gyeonggi-do",2024,5,11,"cdc,cdround","https://www.inaturalist.org/observations/217275229","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4872284246","217275229",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",37.457251,128.146115,"ASIA","Gangwon-do",2024,5,17,"cdc","https://www.inaturalist.org/observations/217293469","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4868181951","217293469",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.219279,127.780933,"ASIA","Gyeongsangnam-do",2024,5,23,"cdc,cdround","https://www.inaturalist.org/observations/217632303","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4872643757","217632303",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.298322,127.690496,"ASIA","Gyeongsangnam-do",2024,5,23,"cdc,cdround","https://www.inaturalist.org/observations/217632307","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4872465418","217632307",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",38.188051,128.475573,"ASIA","Gangwon-do",2024,5,6,"cdc,cdround","https://www.inaturalist.org/observations/218577012","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4872310988","218577012",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",37.91653,127.821414,"ASIA","Gangwon-do",2024,5,29,"cdc,cdround","https://www.inaturalist.org/observations/219021841","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4875294630","219021841",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.790109,128.4872,"ASIA","Daegu",2024,6,8,"cdc,cdround","https://www.inaturalist.org/observations/221496470","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4891760635","221496470",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.790127,128.487181,"ASIA","Daegu",2024,6,8,"cdc,cdround","https://www.inaturalist.org/observations/221496574","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4892226863","221496574",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.783736,128.488917,"ASIA","Daegu",2024,6,8,"cdc,cdround","https://www.inaturalist.org/observations/221496633","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4892144668","221496633",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.783359,128.489282,"ASIA","Daegu",2024,6,8,"cdc,cdround","https://www.inaturalist.org/observations/221496799","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4891891949","221496799",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.788101,128.491609,"ASIA","Daegu",2024,6,9,"cdc,cdround","https://www.inaturalist.org/observations/221497210","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4891915382","221497210",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.788174,128.491492,"ASIA","Daegu",2024,6,9,"cdc,cdround","https://www.inaturalist.org/observations/221497321","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4901481555","221497321",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.787663,128.491457,"ASIA","Daegu",2024,6,9,"cdc,cdround","https://www.inaturalist.org/observations/221497468","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4901983472","221497468",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.787641,128.49146,"ASIA","Daegu",2024,6,9,"cdc,cdround","https://www.inaturalist.org/observations/221497485","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4891915383","221497485",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.816795,129.216417,"ASIA","Gyeongsangbuk-do",2024,6,14,"cdc,cdround","https://www.inaturalist.org/observations/222637653","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4902081997","222637653",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.791429,128.490952,"ASIA","Daegu",2024,6,15,"cdc,cdround","https://www.inaturalist.org/observations/223046521","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4902097707","223046521",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.791253,128.491529,"ASIA","Daegu",2024,6,15,"cdc,cdround","https://www.inaturalist.org/observations/223046645","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4901633033","223046645",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.798306,128.491398,"ASIA","Daegu",2024,6,16,"cdc,cdround","https://www.inaturalist.org/observations/223049246","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4901977234","223049246",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",37.454432,126.941299,"ASIA","Seoul",2024,6,23,"cdc,cdround","https://www.inaturalist.org/observations/224662743","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4901880531","224662743",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.239397,128.605942,"ASIA","Gyeongsangnam-do",2023,3,25,"cdc,cdround","https://www.inaturalist.org/observations/152313515","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4076330527","152313515",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.239667,128.605836,"ASIA","Gyeongsangnam-do",2023,3,25,"cdc,cdround","https://www.inaturalist.org/observations/152313523","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4075958595","152313523",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.239706,128.605956,"ASIA","Gyeongsangnam-do",2023,3,25,"cdc,cdround","https://www.inaturalist.org/observations/152313526","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4075862508","152313526",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.191132,128.214425,"ASIA","Gyeongsangnam-do",2023,3,26,"cdc,cdround","https://www.inaturalist.org/observations/152457636","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4075800724","152457636",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",36.201357,127.343192,"ASIA","Chungcheongnam-do",2023,4,3,"cdc,cdround","https://www.inaturalist.org/observations/153302642","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4076146761","153302642",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.307005,128.993225,"ASIA","Gyeongsangnam-do",2023,4,6,"cdc","https://www.inaturalist.org/observations/153662117","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4080529818","153662117",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",33.249955,126.417647,"ASIA","Jeju",2023,4,7,"cdc,cdround","https://www.inaturalist.org/observations/153775544","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4080959985","153775544",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.464614,129.009444,"ASIA","Gyeongsangnam-do",2023,4,8,"cdc,cdround","https://www.inaturalist.org/observations/153894273","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4080975105","153894273",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.46437,129.010402,"ASIA","Gyeongsangnam-do",2023,4,8,"cdc,cdround","https://www.inaturalist.org/observations/153894338","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4080454116","153894338",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.46356,129.007314,"ASIA","Gyeongsangnam-do",2023,4,8,"cdc,cdround","https://www.inaturalist.org/observations/153894603","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4080485052","153894603",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.917049,128.516972,"ASIA","Gyeongsangbuk-do",2023,4,14,"cdc,cdround","https://www.inaturalist.org/observations/154943395","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091945123","154943395",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.191563,128.214725,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155000977","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091612225","155000977",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.424818,128.120395,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155091121","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091367266","155091121",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.431984,128.12621,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155093999","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091415334","155093999",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.191712,128.215168,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc","https://www.inaturalist.org/observations/155120297","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091722324","155120297",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.253298,128.028265,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc","https://www.inaturalist.org/observations/155189185","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091662393","155189185",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",34.812815,128.618423,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/155262486","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091456480","155262486",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",35.447771,128.970006,"ASIA","Gyeongsangnam-do",2023,4,18,"cdc,cdround","https://www.inaturalist.org/observations/155575766","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4096437789","155575766",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",36.191979,127.333012,"ASIA","Chungcheongnam-do",2023,4,19,"cdc,cdround","https://www.inaturalist.org/observations/155576156","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4096474760","155576156",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bombina orientalis",36.19108,127.333179,"ASIA","Chungcheongnam-do",2023,4,20,"cdc,cdround","https://www.inaturalist.org/observations/155836507","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4096479057","155836507",NA,NA,NA,NA
