"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","county","preparations","type","elevation","elevationAccuracy"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.793733,128.506585,"ASIA","Daegu",2024,3,10,"cdc,cdround","https://www.inaturalist.org/observations/201893145","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4596895220","201893145",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.71015,128.041707,"ASIA","Gyeongsangnam-do",2024,3,13,"cdc,cdround","https://www.inaturalist.org/observations/202234650","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597044437","202234650",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.947524,127.42989,"ASIA","Jeollabuk-do",2024,3,16,"cdc,cdround","https://www.inaturalist.org/observations/202624539","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597097513","202624539",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",37.450556,127.168306,"ASIA","Gyeonggi-do",2024,3,16,"cdc,cdround","https://www.inaturalist.org/observations/202748102","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597530825","202748102",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",36.793805,126.256619,"ASIA","Chungcheongnam-do",2024,3,18,"cdc,cdround","https://www.inaturalist.org/observations/203092066","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597621742","203092066",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",36.196195,127.337737,"ASIA","Chungcheongnam-do",2024,3,23,"cdc,cdround","https://www.inaturalist.org/observations/203568626","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4600173747","203568626",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",36.194751,127.338473,"ASIA","Chungcheongnam-do",2024,3,23,"cdc,cdround","https://www.inaturalist.org/observations/203569000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4600085731","203569000",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",36.194742,127.338485,"ASIA","Chungcheongnam-do",2024,3,23,"cdc,cdround","https://www.inaturalist.org/observations/203569073","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4599825773","203569073",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",36.194721,127.338493,"ASIA","Chungcheongnam-do",2024,3,23,"cdc,cdround","https://www.inaturalist.org/observations/203569123","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4600170851","203569123",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",36.194836,127.33474,"ASIA","Chungcheongnam-do",2024,3,23,"cdc,cdround","https://www.inaturalist.org/observations/203569276","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4599900847","203569276",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",36.194703,127.33405,"ASIA","Chungcheongnam-do",2024,3,23,"cdc,cdround","https://www.inaturalist.org/observations/203569290","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4600152723","203569290",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",36.194849,127.334728,"ASIA","Chungcheongnam-do",2024,3,23,"cdc,cdround","https://www.inaturalist.org/observations/203569342","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4599927704","203569342",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",36.18915,127.333693,"ASIA","Chungcheongnam-do",2024,3,23,"cdc,cdround","https://www.inaturalist.org/observations/203569732","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4600170855","203569732",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",36.18808,127.333661,"ASIA","Chungcheongnam-do",2024,3,23,"cdc,cdround","https://www.inaturalist.org/observations/203569830","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4599814817","203569830",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",36.194789,127.3347,"ASIA","Chungcheongnam-do",2024,3,23,"cdc,cdround","https://www.inaturalist.org/observations/203570725","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4600071873","203570725",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",36.195703,127.33638,"ASIA","Chungcheongnam-do",2024,3,23,"cdc,cdround","https://www.inaturalist.org/observations/203570746","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4599900855","203570746",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.740069,128.523162,"ASIA","Daegu",2024,3,24,"cdc,cdround","https://www.inaturalist.org/observations/203717782","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4599902232","203717782",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.739416,128.523168,"ASIA","Daegu",2024,3,24,"cdc,cdround","https://www.inaturalist.org/observations/203717957","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4599806194","203717957",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.739165,128.523094,"ASIA","Daegu",2024,3,24,"cdc,cdround","https://www.inaturalist.org/observations/203717973","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4600129193","203717973",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.739743,128.523124,"ASIA","Daegu",2024,3,24,"cdc,cdround","https://www.inaturalist.org/observations/203717997","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4599925077","203717997",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.741328,128.522879,"ASIA","Daegu",2024,3,24,"cdc,cdround","https://www.inaturalist.org/observations/203718052","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4600059158","203718052",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.741336,128.522971,"ASIA","Daegu",2024,3,24,"cdc,cdround","https://www.inaturalist.org/observations/203718093","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4600092219","203718093",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.742052,128.522647,"ASIA","Daegu",2024,3,24,"cdc,cdround","https://www.inaturalist.org/observations/203718120","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4599850170","203718120",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.742793,128.52316,"ASIA","Daegu",2024,3,24,"cdc,cdround","https://www.inaturalist.org/observations/203718222","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4599810193","203718222",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",37.340013,127.014992,"ASIA","Gyeonggi-do",2024,3,25,"cdc,cdround","https://www.inaturalist.org/observations/203844669","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4600146530","203844669",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.829906,128.568248,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204516757","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606837210","204516757",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",36.843987,127.178637,"ASIA","Chungcheongnam-do",2024,3,31,"cdc,cdround","https://www.inaturalist.org/observations/204700613","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4846780275","204700613",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.828892,128.566285,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204749702","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606892245","204749702",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.82574,128.562379,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204751241","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4607521207","204751241",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.824947,128.560725,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204752026","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606942329","204752026",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.822596,128.557977,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204752459","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606771265","204752459",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.821798,128.555515,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204752804","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4607038569","204752804",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.820141,128.55466,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204752805","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606658141","204752805",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.819833,128.554333,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204753431","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4607497402","204753431",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.798934,128.524673,"ASIA","Daegu",2024,3,31,"cdc,cdround","https://www.inaturalist.org/observations/204756286","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4607366937","204756286",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.798387,128.524874,"ASIA","Daegu",2024,3,31,"cdc,cdround","https://www.inaturalist.org/observations/204756287","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606861387","204756287",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.798647,128.524817,"ASIA","Daegu",2024,3,31,"cdc,cdround","https://www.inaturalist.org/observations/204756290","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606670602","204756290",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.799403,128.523543,"ASIA","Daegu",2024,3,31,"cdc,cdround","https://www.inaturalist.org/observations/204756293","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606716384","204756293",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.800273,128.522342,"ASIA","Daegu",2024,3,31,"cdc,cdround","https://www.inaturalist.org/observations/204756294","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4607102869","204756294",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.788642,128.51585,"ASIA","Daegu",2024,3,31,"cdc,cdround","https://www.inaturalist.org/observations/204756297","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4607186944","204756297",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.788905,128.516121,"ASIA","Daegu",2024,3,31,"cdc,cdround","https://www.inaturalist.org/observations/204756299","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606852670","204756299",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.788389,128.488233,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204859935","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4607596959","204859935",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.788637,128.488088,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204859940","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606861866","204859940",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",37.355962,127.12651,"ASIA","Gyeonggi-do",2024,3,9,"cdc,cdround","https://www.inaturalist.org/observations/215685201","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4863566555","215685201",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",36.859495,127.203583,"ASIA","Chungcheongnam-do",2024,4,2,"cdc,cdround","https://www.inaturalist.org/observations/205064168","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606811210","205064168",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.532177,127.948702,"ASIA","Gyeongsangnam-do",2024,4,6,"cdc,cdround","https://www.inaturalist.org/observations/205638528","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4607114256","205638528",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.531692,127.948163,"ASIA","Gyeongsangnam-do",2024,4,6,"cdc,cdround","https://www.inaturalist.org/observations/205851090","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4901982587","205851090",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",37.457771,128.145295,"ASIA","Gangwon-do",2024,4,12,"cdc,cdround","https://www.inaturalist.org/observations/206762413","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4846797987","206762413",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.782686,128.489855,"ASIA","Daegu",2024,4,14,"cdc","https://www.inaturalist.org/observations/207083408","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4847146873","207083408",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.781934,128.490765,"ASIA","Daegu",2024,4,14,"cdc,cdround","https://www.inaturalist.org/observations/207083451","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4846892364","207083451",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.782077,128.490745,"ASIA","Daegu",2024,4,14,"cdc,cdround","https://www.inaturalist.org/observations/207083496","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4846929134","207083496",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.782081,128.490672,"ASIA","Daegu",2024,4,14,"cdc,cdround","https://www.inaturalist.org/observations/207083534","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4846975346","207083534",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.781953,128.490949,"ASIA","Daegu",2024,4,14,"cdc,cdround","https://www.inaturalist.org/observations/207083586","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4846796701","207083586",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.781491,128.491414,"ASIA","Daegu",2024,4,14,"cdc,cdround","https://www.inaturalist.org/observations/207083946","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4846827710","207083946",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.783423,128.489226,"ASIA","Daegu",2024,4,14,"cdc,cdround","https://www.inaturalist.org/observations/207084289","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4846935962","207084289",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.783472,128.489213,"ASIA","Daegu",2024,4,14,"cdc,cdround","https://www.inaturalist.org/observations/207084461","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4847028994","207084461",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.783499,128.489215,"ASIA","Daegu",2024,4,14,"cdc,cdround","https://www.inaturalist.org/observations/207084514","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4846840381","207084514",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.783494,128.489223,"ASIA","Daegu",2024,4,14,"cdc,cdround","https://www.inaturalist.org/observations/207084578","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4846828394","207084578",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.787806,128.488056,"ASIA","Daegu",2024,4,14,"cdc,cdround","https://www.inaturalist.org/observations/207154014","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4847090335","207154014",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",37.555588,126.982535,"ASIA","Seoul",2024,4,12,"cdc,cdround","https://www.inaturalist.org/observations/207173286","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4901263980","207173286",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.307996,127.614101,"ASIA","Gyeongsangnam-do",2024,4,18,"cdc,cdround","https://www.inaturalist.org/observations/207889588","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852775779","207889588",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.203287,127.655566,"ASIA","Gyeongsangnam-do",2024,4,17,"cdc,cdround","https://www.inaturalist.org/observations/207922683","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852139541","207922683",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",37.595741,126.965899,"ASIA","Seoul",2024,4,19,"cdc,cdround","https://www.inaturalist.org/observations/208061357","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852021969","208061357",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",36.18915,127.333421,"ASIA","Chungcheongnam-do",2024,4,20,"cdc,cdround","https://www.inaturalist.org/observations/208253837","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852933372","208253837",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.692571,127.759423,"ASIA","Gyeongsangnam-do",2024,4,21,"cdc,cdround","https://www.inaturalist.org/observations/208436210","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852953341","208436210",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.688414,127.764172,"ASIA","Gyeongsangnam-do",2024,4,21,"cdc,cdround","https://www.inaturalist.org/observations/208436423","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852844757","208436423",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.688403,127.764162,"ASIA","Gyeongsangnam-do",2024,4,21,"cdc,cdround","https://www.inaturalist.org/observations/208436430","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852862741","208436430",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.688464,127.764293,"ASIA","Gyeongsangnam-do",2024,4,21,"cdc,cdround","https://www.inaturalist.org/observations/208436453","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4851755325","208436453",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.688461,127.764289,"ASIA","Gyeongsangnam-do",2024,4,21,"cdc,cdround","https://www.inaturalist.org/observations/208436466","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852877643","208436466",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.688434,127.764145,"ASIA","Gyeongsangnam-do",2024,4,21,"cdc,cdround","https://www.inaturalist.org/observations/208436492","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4853088782","208436492",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.68845,127.764235,"ASIA","Gyeongsangnam-do",2024,4,21,"cdc,cdround","https://www.inaturalist.org/observations/208436500","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852933859","208436500",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.781593,128.491364,"ASIA","Daegu",2024,4,28,"cdc,cdround","https://www.inaturalist.org/observations/210613922","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852319599","210613922",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.593271,127.92303,"ASIA","Gyeongsangnam-do",2024,4,28,"cdc,cdround","https://www.inaturalist.org/observations/211476820","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852299880","211476820",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.763661,127.749807,"ASIA","Gyeongsangnam-do",2024,4,28,"cdc,cdround","https://www.inaturalist.org/observations/211536168","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852422422","211536168",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.925439,128.634191,"ASIA","Daegu",2024,4,30,"cdc,cdround","https://www.inaturalist.org/observations/212201590","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4851875619","212201590",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",38.280884,128.44021,"ASIA","Gangwon-do",2024,5,1,"cdc,cdround","https://www.inaturalist.org/observations/212499709","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4855081372","212499709",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.806161,128.100843,"ASIA","Gyeongsangbuk-do",2024,5,1,"cdc,cdround","https://www.inaturalist.org/observations/212516303","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4867559981","212516303",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius leechii",35.783405,128.489252,"ASIA","Daegu",2024,5,11,"cdc,cdround","https://www.inaturalist.org/observations/214923927","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4867640427","214923927",NA,NA,NA,NA,NA,NA
