"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.32063,128.195811,"ASIA","Gyeongsangnam-do",2024,3,1,"cdc,cdround","https://www.inaturalist.org/observations/200881839","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4535893865","200881839"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.320522,128.19578,"ASIA","Gyeongsangnam-do",2024,3,1,"cdc,cdround","https://www.inaturalist.org/observations/200881902","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4535918889","200881902"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.320576,128.195872,"ASIA","Gyeongsangnam-do",2024,3,1,"cdc,cdround","https://www.inaturalist.org/observations/200882152","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4535947877","200882152"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.320557,128.195817,"ASIA","Gyeongsangnam-do",2024,3,1,"cdc,cdround","https://www.inaturalist.org/observations/200882154","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4535922933","200882154"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.320633,128.19578,"ASIA","Gyeongsangnam-do",2024,3,1,"cdc,cdround","https://www.inaturalist.org/observations/200882179","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4535950908","200882179"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.320689,128.195803,"ASIA","Gyeongsangnam-do",2024,3,1,"cdc,cdround","https://www.inaturalist.org/observations/200882209","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4535678872","200882209"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.231382,128.607387,"ASIA","Gyeongsangnam-do",2023,3,25,"cdc,cdround","https://www.inaturalist.org/observations/152313500","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4076377544","152313500"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.238198,128.606101,"ASIA","Gyeongsangnam-do",2023,3,25,"cdc,cdround","https://www.inaturalist.org/observations/152313502","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4075848461","152313502"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.238696,128.606058,"ASIA","Gyeongsangnam-do",2023,3,25,"cdc,cdround","https://www.inaturalist.org/observations/152313503","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4075830532","152313503"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.238944,128.606006,"ASIA","Gyeongsangnam-do",2023,3,25,"cdc,cdround","https://www.inaturalist.org/observations/152313507","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4075846556","152313507"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.238817,128.606119,"ASIA","Gyeongsangnam-do",2023,3,25,"cdc,cdround","https://www.inaturalist.org/observations/152313509","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4075945480","152313509"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.23974,128.605832,"ASIA","Gyeongsangnam-do",2023,3,25,"cdc,cdround","https://www.inaturalist.org/observations/152313513","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4076370545","152313513"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.240225,128.605431,"ASIA","Gyeongsangnam-do",2023,3,25,"cdc,cdround","https://www.inaturalist.org/observations/152313524","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4075852540","152313524"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.240128,128.605434,"ASIA","Gyeongsangnam-do",2023,3,25,"cdc,cdround","https://www.inaturalist.org/observations/152313532","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4075866525","152313532"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.429655,128.126191,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155000725","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091409210","155000725"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.320437,128.195901,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155005066","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091645243","155005066"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.320421,128.19591,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155005359","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091426154","155005359"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.319873,128.196189,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155005705","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091891187","155005705"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.319838,128.196203,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155006132","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091864227","155006132"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.320143,128.196194,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155008283","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091624155","155008283"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.403904,128.252928,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155008535","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091689198","155008535"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.403894,128.252907,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155009505","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091428222","155009505"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.404333,128.252698,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155012110","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091744230","155012110"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.404541,128.252569,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155012324","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091882200","155012324"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.396147,128.25561,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155088912","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091862272","155088912"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.395876,128.255122,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155089554","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091653277","155089554"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.424815,128.120332,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155090813","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4120839394","155090813"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.42362,128.120844,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155091048","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4121184414","155091048"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.424942,128.120609,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc","https://www.inaturalist.org/observations/155091213","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4120960391","155091213"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.425785,128.120861,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155091590","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4121228538","155091590"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.430231,128.126068,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155092995","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4121274386","155092995"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.431529,128.126209,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155093824","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4121375374","155093824"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.431967,128.126251,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/155093961","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4121008435","155093961"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.253079,128.029947,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/155120355","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4096526697","155120355"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.253182,128.029526,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/155120394","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4096568669","155120394"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.253137,128.030266,"ASIA","Gyeongsangnam-do",2023,4,16,"cdc,cdround","https://www.inaturalist.org/observations/155135121","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4091392361","155135121"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.320437,128.195898,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/171171598","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4407142641","171171598"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.396163,128.255057,"ASIA","Gyeongsangnam-do",2023,4,15,"cdc,cdround","https://www.inaturalist.org/observations/171171619","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4407189438","171171619"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.422778,128.111667,"ASIA","Gyeongsangnam-do",2021,3,28,"cdc,cdround","https://www.inaturalist.org/observations/169365292","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4138465970","169365292"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.326944,128.196389,"ASIA","Gyeongsangnam-do",2020,3,17,"cdc,cdround","https://www.inaturalist.org/observations/40120608","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596269156","40120608"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.319444,128.197222,"ASIA","Gyeongsangnam-do",2020,3,17,"cdc,cdround","https://www.inaturalist.org/observations/40120782","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580179866","40120782"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.320463,128.195862,"ASIA","Gyeongsangnam-do",2020,3,17,"cdc,cdround","https://www.inaturalist.org/observations/41353330","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2597819129","41353330"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.321015,128.195653,"ASIA","Gyeongsangnam-do",2019,2,24,"cdc,cdround","https://www.inaturalist.org/observations/20728213","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2006061824","20728213"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.32103,128.19565,"ASIA","Gyeongsangnam-do",2019,2,24,"cdc","https://www.inaturalist.org/observations/20728215","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2006061807","20728215"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.321048,128.195695,"ASIA","Gyeongsangnam-do",2019,2,24,"cdc,cdround","https://www.inaturalist.org/observations/20728218","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2006061779","20728218"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.32091,128.195608,"ASIA","Gyeongsangnam-do",2019,2,24,"cdc,cdround","https://www.inaturalist.org/observations/20728219","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2006061818","20728219"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.320939,128.19549,"ASIA","Gyeongsangnam-do",2019,3,3,"cdc,cdround","https://www.inaturalist.org/observations/20907801","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2012981490","20907801"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.320839,128.195717,"ASIA","Gyeongsangnam-do",2019,3,3,"cdc,cdround","https://www.inaturalist.org/observations/20907803","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2012981538","20907803"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.320879,128.195814,"ASIA","Gyeongsangnam-do",2019,3,3,"cdc,cdround","https://www.inaturalist.org/observations/20907804","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2012981472","20907804"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.321073,128.195595,"ASIA","Gyeongsangnam-do",2019,3,3,"cdc,cdround","https://www.inaturalist.org/observations/20907805","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2012981537","20907805"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.321835,128.195964,"ASIA","Gyeongsangnam-do",2019,3,3,"cdc,cdround","https://www.inaturalist.org/observations/20907806","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2012981540","20907806"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.321573,128.195979,"ASIA","Gyeongsangnam-do",2019,3,3,"cdc,cdround","https://www.inaturalist.org/observations/20907807","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2012981565","20907807"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.321212,128.19564,"ASIA","Gyeongsangnam-do",2019,3,3,"cdc,cdround","https://www.inaturalist.org/observations/20907808","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2012981545","20907808"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.321145,128.212455,"ASIA","Gyeongsangnam-do",2019,3,10,"cdc","https://www.inaturalist.org/observations/21105939","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2013716951","21105939"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.324285,128.205986,"ASIA","Gyeongsangnam-do",2019,3,10,"cdc,cdround","https://www.inaturalist.org/observations/21105950","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2013717037","21105950"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.299627,128.221713,"ASIA","Gyeongsangnam-do",2014,2,5,"cdc","https://www.inaturalist.org/observations/527718","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880666777","527718"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.519932,128.178864,"ASIA","Gyeongsangnam-do",2012,3,13,"cdc","https://www.inaturalist.org/observations/4631604","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3456217350","4631604"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.168665,128.46726,"ASIA","Gyeongsangnam-do",2012,4,11,"cdc","https://www.inaturalist.org/observations/4632537","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880665861","4632537"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hynobius perplicatus",35.14939,128.495235,"ASIA","Gyeongsangnam-do",2012,10,1,"cdc","https://www.inaturalist.org/observations/2099956","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880661868","2099956"
