"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","county"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.44143,129.332765,"ASIA","Ulsan",2024,2,20,"cdc,cdround","https://www.inaturalist.org/observations/199964915","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4535632172","199964915",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",36.663699,127.539891,"ASIA","Chungcheongbuk-do",2024,2,26,"cdc,cdround","https://www.inaturalist.org/observations/201865566","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597332260","201865566",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.321866,128.195448,"ASIA","Gyeongsangnam-do",2024,3,1,"cdc,cdround","https://www.inaturalist.org/observations/200881637","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597313858","200881637",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.32184,128.195445,"ASIA","Gyeongsangnam-do",2024,3,1,"cdc,cdround","https://www.inaturalist.org/observations/200881643","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606642419","200881643",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.321834,128.195458,"ASIA","Gyeongsangnam-do",2024,3,1,"cdc,cdround","https://www.inaturalist.org/observations/200881648","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606574464","200881648",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.18305,129.166248,"ASIA","Busan",2024,3,1,"cdc,cdround","https://www.inaturalist.org/observations/200889804","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4535927872","200889804",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.185485,129.164829,"ASIA","Busan",2024,3,1,"cdc,cdround","https://www.inaturalist.org/observations/200889826","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4535637966","200889826",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.18557,129.16486,"ASIA","Busan",2024,3,1,"cdc,cdround","https://www.inaturalist.org/observations/200889879","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4535931955","200889879",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.185548,129.164835,"ASIA","Busan",2024,3,1,"cdc,cdround","https://www.inaturalist.org/observations/200889891","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4535670934","200889891",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.815964,128.707642,"ASIA","Daegu",2024,3,2,"cdc,cdround","https://www.inaturalist.org/observations/200989393","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4535916291","200989393",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.815967,128.70763,"ASIA","Daegu",2024,3,2,"cdc,cdround","https://www.inaturalist.org/observations/200989408","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4536017314","200989408",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.785197,128.488211,"ASIA","Daegu",2024,3,3,"cdc,cdround","https://www.inaturalist.org/observations/201095816","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597305799","201095816",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.785153,128.488198,"ASIA","Daegu",2024,3,3,"cdc,cdround","https://www.inaturalist.org/observations/201095825","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597268857","201095825",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.785143,128.488202,"ASIA","Daegu",2024,3,3,"cdc,cdround","https://www.inaturalist.org/observations/201095845","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597285807","201095845",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.7849,128.488512,"ASIA","Daegu",2024,3,3,"cdc,cdround","https://www.inaturalist.org/observations/201095876","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597304838","201095876",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.7835,128.489175,"ASIA","Daegu",2024,3,3,"cdc,cdround","https://www.inaturalist.org/observations/201095923","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4596815833","201095923",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.783405,128.489251,"ASIA","Daegu",2024,3,3,"cdc,cdround","https://www.inaturalist.org/observations/201095936","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597297815","201095936",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",36.328597,127.482567,"ASIA","Daejeon",2024,3,3,"cdc,cdround","https://www.inaturalist.org/observations/201181888","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4596803942","201181888",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",36.32595,127.48413,"ASIA","Daejeon",2024,3,3,"cdc","https://www.inaturalist.org/observations/201182041","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4596812886","201182041",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",36.329595,127.483095,"ASIA","Daejeon",2024,3,3,"cdc","https://www.inaturalist.org/observations/201182239","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4596834937","201182239",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",33.519993,126.556778,"ASIA","Jeju",2024,3,8,"cdc,cdround","https://www.inaturalist.org/observations/201741898","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4607374481","201741898",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.789112,128.487927,"ASIA","Daegu",2024,3,9,"cdc,cdround","https://www.inaturalist.org/observations/201747197","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597382870","201747197",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.788738,128.488073,"ASIA","Daegu",2024,3,9,"cdc,cdround","https://www.inaturalist.org/observations/201747209","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597339898","201747209",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.789065,128.487884,"ASIA","Daegu",2024,3,9,"cdc,cdround","https://www.inaturalist.org/observations/201747253","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4596902904","201747253",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.788565,128.488272,"ASIA","Daegu",2024,3,9,"cdc,cdround","https://www.inaturalist.org/observations/201747271","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4596904852","201747271",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.788604,128.48829,"ASIA","Daegu",2024,3,9,"cdc,cdround","https://www.inaturalist.org/observations/201747331","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597379980","201747331",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.78853,128.488327,"ASIA","Daegu",2024,3,9,"cdc,cdround","https://www.inaturalist.org/observations/201747380","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597376920","201747380",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.788292,128.488546,"ASIA","Daegu",2024,3,9,"cdc,cdround","https://www.inaturalist.org/observations/201747474","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597360839","201747474",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.788303,128.488393,"ASIA","Daegu",2024,3,9,"cdc,cdround","https://www.inaturalist.org/observations/201747495","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597374889","201747495",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.78828,128.488453,"ASIA","Daegu",2024,3,9,"cdc,cdround","https://www.inaturalist.org/observations/201747531","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4596913968","201747531",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.78832,128.488423,"ASIA","Daegu",2024,3,9,"cdc,cdround","https://www.inaturalist.org/observations/201747558","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597284927","201747558",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.788262,128.488385,"ASIA","Daegu",2024,3,9,"cdc,cdround","https://www.inaturalist.org/observations/201747602","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597362997","201747602",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.788542,128.488353,"ASIA","Daegu",2024,3,9,"cdc,cdround","https://www.inaturalist.org/observations/201747732","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597375883","201747732",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.78854,128.488332,"ASIA","Daegu",2024,3,9,"cdc,cdround","https://www.inaturalist.org/observations/201747809","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597337971","201747809",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.790035,128.487479,"ASIA","Daegu",2024,3,9,"cdc,cdround","https://www.inaturalist.org/observations/201748096","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597334915","201748096",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.793294,128.493009,"ASIA","Daegu",2024,3,9,"cdc,cdround","https://www.inaturalist.org/observations/201749971","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4596879890","201749971",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.792179,128.496154,"ASIA","Daegu",2024,3,10,"cdc,cdround","https://www.inaturalist.org/observations/201890920","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597387428","201890920",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.791994,128.496528,"ASIA","Daegu",2024,3,10,"cdc,cdround","https://www.inaturalist.org/observations/201891040","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4596958329","201891040",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",37.754543,127.164436,"ASIA","Gyeonggi-do",2024,3,14,"cdc,cdround","https://www.inaturalist.org/observations/202368306","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606581076","202368306",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.91484,127.438807,"ASIA","Jeollabuk-do",2024,3,16,"cdc,cdround","https://www.inaturalist.org/observations/202616867","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597542414","202616867",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.311095,129.063126,"ASIA","Gyeongsangnam-do",2024,3,17,"cdc,cdround","https://www.inaturalist.org/observations/202775221","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597549797","202775221",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.311117,129.063075,"ASIA","Gyeongsangnam-do",2024,3,17,"cdc,cdround","https://www.inaturalist.org/observations/202775262","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597544832","202775262",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.31112,129.063062,"ASIA","Gyeongsangnam-do",2024,3,17,"cdc,cdround","https://www.inaturalist.org/observations/202775332","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597521871","202775332",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.311122,129.063038,"ASIA","Gyeongsangnam-do",2024,3,17,"cdc,cdround","https://www.inaturalist.org/observations/202775349","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597081934","202775349",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.311897,129.062095,"ASIA","Gyeongsangnam-do",2024,3,17,"cdc,cdround","https://www.inaturalist.org/observations/202775411","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597064953","202775411",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.313419,129.067657,"ASIA","Gyeongsangnam-do",2024,3,17,"cdc,cdround","https://www.inaturalist.org/observations/202775480","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4600093532","202775480",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.309136,129.073517,"ASIA","Gyeongsangnam-do",2024,3,17,"cdc,cdround","https://www.inaturalist.org/observations/202775687","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4600095539","202775687",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.30863,129.068477,"ASIA","Gyeongsangnam-do",2024,3,17,"cdc,cdround","https://www.inaturalist.org/observations/202775732","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597061901","202775732",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.304235,129.072444,"ASIA","Gyeongsangnam-do",2024,3,17,"cdc,cdround","https://www.inaturalist.org/observations/202789594","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4597099942","202789594",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.295167,129.070064,"ASIA","Gyeongsangnam-do",2024,3,17,"cdc,cdround","https://www.inaturalist.org/observations/202789916","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4599791529","202789916",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.312379,129.06961,"ASIA","Gyeongsangnam-do",2024,3,17,"cdc,cdround","https://www.inaturalist.org/observations/202790007","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4600019521","202790007",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.295782,129.070132,"ASIA","Gyeongsangnam-do",2024,3,17,"cdc,cdround","https://www.inaturalist.org/observations/202790182","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4599792517","202790182",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.742101,128.52266,"ASIA","Daegu",2024,3,24,"cdc,cdround","https://www.inaturalist.org/observations/203717722","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4599938147","203717722",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",38.021978,127.681473,"ASIA","Gangwon-do",2024,3,26,"cdc,cdround","https://www.inaturalist.org/observations/204005175","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4600138004","204005175",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.788416,128.4882,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204859942","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606944541","204859942",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.788432,128.488199,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204859948","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606940660","204859948",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.788418,128.488206,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204859949","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606922334","204859949",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.788404,128.488193,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204859952","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606853168","204859952",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.788418,128.488178,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204859955","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4607438743","204859955",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.788901,128.487936,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204859957","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606965962","204859957",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.788419,128.488189,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204859960","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606828027","204859960",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.788415,128.488197,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204859965","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606910785","204859965",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.788886,128.487945,"ASIA","Daegu",2024,3,30,"cdc,cdround","https://www.inaturalist.org/observations/204859967","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4606923899","204859967",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",36.714707,126.630221,"ASIA","Chungcheongnam-do",2024,4,20,"cdc,cdround","https://www.inaturalist.org/observations/208222622","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4853083419","208222622",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.68506,127.764188,"ASIA","Gyeongsangnam-do",2024,4,21,"cdc,cdround","https://www.inaturalist.org/observations/208435808","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852936100","208435808",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.688701,127.763751,"ASIA","Gyeongsangnam-do",2024,4,21,"cdc,cdround","https://www.inaturalist.org/observations/208436143","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852874078","208436143",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.689492,127.762131,"ASIA","Gyeongsangnam-do",2024,4,21,"cdc,cdround","https://www.inaturalist.org/observations/208436393","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852785254","208436393",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.688402,127.764242,"ASIA","Gyeongsangnam-do",2024,4,21,"cdc,cdround","https://www.inaturalist.org/observations/208436520","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852913088","208436520",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.454753,128.710536,"ASIA","Gyeongsangnam-do",2024,4,24,"cdc,cdround","https://www.inaturalist.org/observations/209067002","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4851918056","209067002",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",36.378426,127.31251,"ASIA","Chungcheongnam-do",2024,4,25,"cdc,cdround","https://www.inaturalist.org/observations/209301024","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4853125004","209301024",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",37.555984,127.123531,"ASIA","Gyeonggi-do",2024,4,27,"cdc,cdround","https://www.inaturalist.org/observations/210088167","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4853187441","210088167",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Rana uenoi",35.781711,128.491533,"ASIA","Daegu",2024,4,28,"cdc,cdround","https://www.inaturalist.org/observations/210613000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4852474642","210613000",NA,NA
